Year,State,City,Length,Mode,Company
1914,Texas,AMARILLO.,9,Electric,
1914,Texas,AUSTIN,20.4,Electric,
1914,Texas,BEAUMONT.,12,Electric,
1914,Texas,BONHAM,2.5,Electric,
1914,Texas,BRYAN.,6.5,Electric,
1914,Texas,CLEBURNE,6,Electric,
1914,Texas,CORPUS CHRISTI,8.5,Electric,
1914,Texas,CORSICANA,4,Electric,
1914,Texas,DALLAS.,324.11,Electric,
1914,Texas,DENTON,4.5,Electric,
1914,Texas,EL PASO.,35.8,Electric,
1914,Texas,FORT WORTH,145.78,Electric,
1914,Texas,GAINVILLE,39,Electric,
1914,Texas,GALVESTON,154.93,Electric,
1914,Texas,GREENVILLE.,10,Electric,
1914,Texas,HASKELL,4,Electric,
1914,Texas,HOUSTON.,0,Electric,
1914,Texas,LAREDO.,5.25,Electric,
1914,Texas,LONGVIEW,1,Horse,
1914,Texas,MARSHALL,4.5,Electric,
1914,Texas,MINERAL WELLS.,6,Electric,
1914,Texas,MINERAL WELLS.,2,Gasoline,
1914,Texas,Paris,5,Electric,
1914,Texas,PORT ARTHUR,8,Electric,
1914,Texas,SAN ANGELO.,6,Electric,
1914,Texas,SAN ANTONIO,77.8,Electric,
1914,Texas,SEGUIN.,0,Electric,
1914,Texas,SHERMAN,16,Electric,
1914,Texas,TEMPLE.,14.48,Electric,
1914,Texas,UVALDE,4,Electric,
1914,Texas,UVALDE,3.5,Gasoline,
1914,Texas,WACO,20,Electric,
1914,Texas,WAXAHCHIE,3.5,Horse,
1914,Texas,WICHITA FALLS,10.75,Electric,
1914,Vermont,Bellows Falls,7.5,,
1914,Vermont,Brattleboro,5.25,,
1914,Vermont,Burlington,17,,
1914,Vermont,Montpelier,10.75,,
1914,Vermont,Rutland,30.5,,
1914,Vermont,St. Albans,13,,
1914,Vermont,Springfield,8.5,,
1914,Vermont,Stowe,11.25,,
1914,Virginia,Alexandria,45.83,,"Washington, Alexandria & Mt. Vernon Electric Railway Co"
1914,Virginia,Charlottesville,3.28,,Piedmont Improvement & Construction Co
1914,Virginia,Danville,5.56,,Danville Street Car Co.
1914,Virginia,"Hampton, Newport",53.01,,Hampton & Old Point Railway Co.
1914,Virginia,Norfolk,45.9,,
1914,Virginia,LYNCHBURG,15.23,,Lynchburg Traction & Light Co.
1914,Virginia,Richmond,251,,Richmond Passenger & Power Co.
1914,Virginia,Radford,2.75,,Radford Water Power Co.
1914,Virginia,ROANOKE,29.85,,Roanoke Street Railway Co.
1914,Virginia,STAUNTON,5.5,,City Street Car Co.
1914,Virginia,Great Falls,28.34,,Great Falls & Old Dominion Railroad Co.
1914,Virginia,TAZEWEll,2,,Tazewell Street Railway Co.
1914,Washington,Aberdeen,9.65,,
1914,Washington,Bellingham,23.9,,
1914,Washington,Everett,46.7,,
1914,Washington,North Yakima,29.59,,
1914,Washington,Olympia,6,,
1914,Washington,Raymond,5.251,,
1914,Washington,Seattle,493.3,,Pacific Northeast Traction
1914,Washington,Seattle,1.78,,PugetSound Traction L&P
1914,Washington,Seattle,25,,Seattle Munic St.Ry.
1914,Washington,Seattle,3.5,,Seattle & Rainer Valley Railway
1914,Washington,Spokane,290.942,,Spokane & Inland
1914,Washington,Spokane,112.295,,Washingtou Water
1914,Washington,Tacoma,199.4,,Pacific Traction
1914,Washington,Tacoma,104.5,,Puget Sound Elec. Ry.
1914,Washington,Tacoma,17,,Tacoma Ry. & Pwr. Co.
1914,Washington,Vancouver,20,,
1914,Washington,Walla Walla,25.9,,
1914,Wisconsin,Appleton,20.57,Electric,
1914,Wisconsin,Ashland,7,Electric,
1914,Wisconsin,Beloit,6,Electric,
1914,Wisconsin,Cebarburg,64,Electric,
1914,Wisconsin,Eau Claire,22,Electric,
1914,Wisconsin,Fond du Lac,27,Electric,
1914,Wisconsin,Grand Rapids,9,,
1914,Wisconsin,Green Bay,44,,Green Bay Traction Co.
1914,Wisconsin,Kenosha,7.5,,Kenosha Electric Railway Co.
1914,Wisconsin,La Crosse,26.38,,
1914,Wisconsin,Madison,15,Electric,
1914,Wisconsin,Manitowoc,9.5,,Maintowoc & Northenern Traction Co.
1914,Wisconsin,Oshkosh,40,Electric,
1914,Wisconsin,Sheboygan,33,,
1914,Wisconsin,Walworth,12.61,,
1914,Wisconsin,Waupaca,5.4,,
1914,Wisconsin,Wausau,9,,
1914,Wisconsin,Milwaukee,164.87,,Milwaukee Street Railway Co. 
1914,Wisconsin,Milwaukee,223.98,,"Milwaukee Light, Heat & Traction Co."
1917,Alabama,ANNISTON,10.83,,
1917,Alabama,BIRMINGHAM,190.95,,
1917,Alabama,FAIRHOPE,1.5,,
1917,Alabama,GADSDEN,14.1,,
1917,Alabama,HUNTSVILLE,4.83,,
1917,Alabama,MOBILE,64.5,,
1917,Alabama,MONTGOMERY,38,,
1917,Alabama,NEW DECATUR,7.63,,
1917,Alabama,SELMA,8,,
1917,Alabama,SHEFFIELD,11.5,,
1917,Alabama,TUSCALOOSA,15,,
1917,Florida,Daytona,5,,Central of Florida Ry
1917,Florida,Fernandina,2,,Fernandina Munic
1917,Florida,Jacksonville,56.9,,124 Jacksonville Traction Co
1917,Florida,Key West,5.41,,The Key West Elec Co
1917,Florida,Miami,3.5,,Miami Traction Co
1917,Florida,Pensacola,21.4,,Pensacola Elec Co
1917,Florida,St. Augustine,10,,St Johns Elec Co
1917,Florida,St. Petersburg,26.11,,St. Petersburg gulf
1917,Florida,Tampa,52.2,,Tampa Elec Co
1917,Georgia,Albany,6,Electric,
1917,Georgia,Athens,9.5,Electric,
1917,Georgia,Atlanta,247.37,Electric,
1917,Georgia,Augusta,55,Electric,
1917,Georgia,Brunswick,8,Electric,
1917,Georgia,Clarksville,1.25,Gasoline,
1917,Georgia,Columbus ,25.9,Electric,
1917,Georgia,Covington,6,Horse,
1917,Georgia,Fairburn,10.6,Gasoline,
1917,Georgia,Macon,37,Electric,
1917,Georgia,Rome,12,Electric,
1917,Georgia,St. Simons Island,1.5,Gasoline,
1917,Georgia,Savannah,59.1,Electric,
1917,Georgia,Valdosta,5,Electric,
1917,Georgia,Waycross,7.2,Electric,
1917,Georgia,West Point,10,Electric,
1917,Illinois,Chicago,1960,,
1917,Illinois,ALTON,90,,
1917,Illinois,AURORA,220,,
1917,Illinois,BELLEVILLE,66,,
1917,Illinois,DU QUOIN,83,,
1917,Illinois,EAST ST. LOUIS,304,,
1917,Illinois,PARIS,633,,
1917,Illinois,PEORIA,684,,
1917,Illinois,QUINCY,149,,
1917,Indiana,Anderson,455,Electric,Union Traction Co
1917,Indiana,Angola,3.75,Electric,Indiana Utilities Co. 
1917,Indiana,Beech Grove,6.3,Electric,Beech Grove Traction Co.
1917,Indiana,Bluffton,31.84,Electric,"Marion, Bluffton & Eastern Traction Co"
1917,Indiana,Bluffton,19,Electric,"Bluffton, Geneva & Celina Traction Co."
1917,Indiana,Columbus ,5.5,Electric,Central Indiana Lighting Co. 
1917,Indiana,Crown Point,12.5,Electric,Gary & Southern Traction Co. 
1917,Indiana,Decatur,21.7,Electric,The Fort Wayne & Springfield Railway Co
1917,Indiana,Elkhart,9,Electric,St. Joseph Valley Traction Co.
1917,Indiana,Evansville,68.87,Electric,Public Utilities Co. of Evansville
1917,Indiana,Evansville,72.43,Electric,Evansville Railways Co.
1917,Indiana,Evansville,24.84,Electric,Evansville Suburban & Newburg Railway Co.
1917,Indiana,Fort Wayne,220,Electric,"Fort Wayne & Northern Indiana Co. (1913),"
1917,Indiana,French Lick,1.09,Electric,French Lick & West Baden Hallway Co
1917,Indiana,Gary,81.6,Electric,Gary & Interurban Railroad Co.
1917,Indiana,Hobart,5.5,Electric,Gary & Hobart Traction Co.
1917,Indiana,Huntington,58,Electric,"The Cincinnati, Bluffton & Chicago Railroad Co."
1917,Indiana,Indianapolis,141,Electric,Indianapolis Traction & Terminal Co. 
1917,Indiana,Indianapolis,58.7,Electric,"Indianapolis, Columbus & Southern Traction Co. "
1917,Indiana,Indianapolis,107,Electric,The Indianapolis & Cincinnati Traction Co
1917,Indiana,Kendallville,41,Electric,Toledo & Chicago Interurban Railway Co.
1917,Indiana,Kokomo,62,Electric,"Kokomo, Marion & Western Traction Co. "
1917,Indiana,Lebanon,10,Electric,Lebanon-Thornton Traction
1917,Indiana,Madison,3.5,Electric,Madison Light & Railway Co.
1917,Indiana,New Albany,48,Electric,Louisville & Northern Railway & Lighting Co.
1917,Indiana,Portland,32,Electric,Muncie & Portland Traction Co
1917,Indiana,Richmond,410,Electric,"Terre Haute, Indianapolis & Eastern Traction Co."
1917,Indiana,Scottsburg,40.92,Electric,Indianapolis & Louisville Traction Railway Co. 
1917,Indiana,South Bend,123,Electric,"Chicago, South Bend & Northern Indiana Traction Co "
1917,Indiana,South Bend,35,Electric,Southern Michigan Railway Co
1917,Indiana,South Bend,100,Electric,Chicago. Lake Shore & South Bend Railway Co.
1917,Indiana,Vincennes,8.5,Electric,Vincennes Traction Co
1917,Indiana,Washington,2.6,Electric,Washington Street Railway Co.
1917,Indiana,Winona Lake,70,Electric,Winona Interurban Railway Co
1917,Iowa,ALBIA,10,,
1917,Iowa,BOONE,137,,
1917,Iowa,BURLINGTON,23.5,,
1917,Iowa,CEDAR RAPIDS,73,,
1917,Iowa,CENTERVILLE,33.34,,
1917,Iowa,CHARLES CITY,24.33,,
1917,Iowa,CLINTON,18,,
1917,Iowa,COLFAX,1,,
1917,Iowa,COUNCIL BLUFFS,34,,
1917,Iowa,DAVENPORT,167.64,,
1917,Iowa,DES MOINES,159,,
1917,Iowa,DUBUQUE,20.7,,
1917,Iowa,FORT MADISON,4,,
1917,Iowa,IOWA CITY,6.2,,
1917,Iowa,KEOKUK,8.19,,
1917,Iowa,MARSHALLTOWN,5,,
1917,Iowa,MASON CITY,20.5,,
1917,Iowa,OSKALOOSA,11.46,,
1917,Iowa,OTTUMWA,13,,
1917,Iowa,SIOUX CITY,57,,
1917,Iowa,TOLEDO,3,,
1917,Iowa,WATERLOO,135,,
1917,Kentucky,BOWLING GREEN,4.5,,
1917,Kentucky,COVINGTON.,69.42,,
1917,Kentucky,HENDERSON.,6,,
1917,Kentucky,LEXINGTON.,91.78,,KENTUCKY TRACTION & TERMINAL Co
1917,Kentucky,LOUISVILLE.,150,Electric,LOUISVILLE STREET RAILWAY SYSTEM
1917,Kentucky,LOUISVILLE.,101.34,,LOUISVILLE & INTERURBAN RAIL ROAD CO
1917,Kentucky,MAYSVILLE.,4.5,,
1917,Kentucky,OWENSBORO.,12.5,,
1917,Kentucky,PADUCAH.,19.1,,
1917,Kentucky,SOMERSET.,3,,
1917,Louisiana,Alexandria,7,,Alexandria Municipal Railway
1917,Louisiana,Algiers,6,,South New Orleans Light & Track Co.
1917,Louisiana,Baton Rouge,6.23,,Baton Rouge Electric Co.
1917,Louisiana,Lake Charles,10,,"Lake Charles Railway, Light & Water Works Co."
1917,Louisiana,Mandeville,14,,St. Tammany & New Orleans By. & Ferry Co.
1917,Louisiana,Monroe,10,,Monroe St. Railway
1917,Louisiana,New Iberia,14.2,,Southwestern Track & Power Co.
1917,Louisiana,New Orleans,217.41,,New Orleans Railway & Light Co.
1917,Louisiana,New Orleans,11.6,,Orleans-Kenner Electric Railway Co.
1917,Louisiana,Shreveport,31,,Shreveport Railways Co.
1917,Maryland,Annapolis,37.4,Electric,The Maryland Elec. Rys. Co.
1917,Maryland,Baltimore,8.4,Electric,Baltimore & Ohio Railroad Co.
1917,Maryland,Baltimore,1.5,Electric,The Lorraine Electric Railway
1917,Maryland,Baltimore,0.98,Electric,Idlewylde Ry. Co.
1917,Maryland,Baltimore,404.55,Electric,The United Railways & Electric Co. of Baltimore
1917,Maryland,Baltimore,98.91,Electric,"Washington, Baltimore & Annapolis Electric Railroad Co."
1917,Maryland,Bel Air,3.25,Electric,The Baltimore & Bel Air Electric Railway Co
1917,Maryland,Cumberland,7.5,Electric,Cumberland Electric Railway Co
1917,Maryland,Cumberland,25,Electric,Cumberland & Westernport Electric Railway Co.
1917,Maryland,Hagerstown,80,Electric,Hagerstown & Frederick Railway Co.
1917,Maryland,Kensington,3.5,Electric,Kensington Ry. Co.
1917,Maryland,Towson,3.25,Electric,Towson & Cockeysville Electric Railway. Co.
1917,Michigan,,3.89,,
1917,Michigan,,54,,
1917,Michigan,,20.17,,
1917,Michigan,,3.9722,,
1917,Michigan,,109.57,,
1917,Michigan,,80.18,,
1917,Michigan,,25.7,,
1917,Michigan,,188.51,,
1917,Michigan,,450.51,,
1917,Michigan,,48,,
1917,Michigan,,67.45,,
1917,Michigan,,76.48,,
1917,Michigan,,32.2,,
1917,Michigan,,6,,
1917,Michigan,,12.5,,
1917,Michigan,,5,,
1917,Michigan,,256,,
1917,Michigan,,140.75,,
1917,Michigan,,7.64,,
1917,Michigan,,6,,
1917,Michigan,,19.4,,
1917,Michigan,,14.5,,
1917,Michigan,,12,,
1917,Michigan,,63.49,,
1917,Michigan,,7.52,,
1917,Missouri,,6,,Hannibal Railway Co.
1917,Missouri,Kansas City,297.5,,Kansas City Railway & Light Co.
1917,Missouri,Kansas City,22,,The Missouri & Kansas Internrban Railway Co.
1917,Missouri,Kansas City,1.25,,Blue Valley Railway.
1917,Missouri,Kansas City,83.6,,"Kansas City, Clay County & St. Joseph Railway Co."
1917,Missouri,ST. LOUIS,457.54,,
1917,Missouri,ST. JOSEPH,48.71,,"St Joseph Railway, Light, Heat & Power Co."
1917,Missouri,WEBB CITY,76,,Southwest Missouri Electric Railway Co
1917,Missouri,SEDALIA,9,,CITY LIGHT & TRACTION CO.
1917,Missouri,Springfield,23.2,,Springfield Railway & Light Co.
1917,Missouri,CAPE GIRARDEAU,5,,Cape Girardeau & Jackson Railroad Co.
1917,Missouri,CARROLLTON,1.625,,Carrollton Electric Railway Co.
1917,Missouri,FARMINGTON,10,,St. Francis County Electric Railroad Co.
1917,Missouri,NEVADA,5,,"The FortScottANevadaLt.( Ht.,Wtr. A Pwr. Co."
1917,Missouri,MEXICO.,20,,"The Mexico, Santa Fe & Perry Traction Co."
1917,Missouri,CASSVILLE.,5,,Cassville & W’estern Railway Co.
1917,Missouri,JEFFERSON CITY.,7,,JEFFERSON CITY & BRIDGE TRANSIT CO
1917,Missouri,KIRKWOOD.,6,,Granct View R. R. Co
1917,North Dakota,BISMARCK,1.5,,Capitol Car Line
1917,North Dakota,BRAZIL,5,,Northwestern Traction. Co
1917,North Dakota,DEVIL'S LAKE,6,,Devil's Lake & Chautauqua Electric Line.
1917,North Dakota,FARGO,15.547,,Fargo & Moorhead Street Railway Co.
1917,North Dakota,GRAND FORKS,8.5,,Grand Forks Street Railway Co
1917,North Dakota,VALLEY CITY,1.5,,Valley City Street & Interurhan Ry. Co
1917,New York,Albany,60.9,Electric,Albany Southern R.R Co. 
1917,New York,Albany,112.43,Electric,United Traction Co. 
1917,New York,Alexandria Bay,7.79,Electric,St. Lawrence International Elec. R.R. & Land Co. 
1917,New York,Babylon,8,Electric,Babtlon R.R. Co. 
1917,New York,Ballston Spa.,15,Electric,Eastern New York R. R. Co. 
1917,New York,Batavia,2.5,Electric,Batavia Traction Co. 
1917,New York,Beacon,7.5,Electric,Fishkill Electric Ry. Co. 
1917,New York,Beacon,0.417,Electric,Mt. Beacon-on-Hudson Hotel Co.
1917,New York,Binghamton,49.74,Electric,Binghamton Railway Co. 
1917,New York,Buffalo ,14,Electric,Buffalo & Depew Ry. Co.
1917,New York,Buffalo ,8.8,Electric,Buffalo & Lackawanna Trac. Co.
1917,New York,Buffalo ,168,Electric,Buffalo & Lake Erie Trac. Co. 
1917,New York,Buffalo ,25.35,Electric,The Buffalo Southern Ry. Co.
1917,New York,Buffalo ,397.807,Electric,International Railway Co. 
1917,New York,Canandaigua,3,Electric,Ontario Light & Trac. Co.
1917,New York,Catskill,5.5,Electric,Catskill Trac. Co. 
1917,New York,Cohoes,7.221,Electric,Cohoes Ry. Co.
1917,New York,Cooperstown,65.66,Electric,Southern New York Pwr. & Ry. Corpn.
1917,New York,Corning,5.9,Electric,Corning & Painted Post St. Ry. 
1917,New York,Cortland,17.4,Electric,The Cortland County Traction Co. 
1917,New York,Elimra,36,Electric,"Elimira, Corning & Waverly R. R."
1917,New York,Elimra,47.21,Electric,Elimira Wtr. Lt. & R. R. Co.
1917,New York,Freeport,1.5,Electric,Great South Bay Ferry Co. 
1917,New York,Glen Cove,3.43,Electric,The Glen Cove R. R. Co.
1917,New York,Glen Falls,139.28,Electric,Hudson Valley Ry. Co. 
1917,New York,Gloversville,5,Electric,Adirondack Lakes Trac. Co.
1917,New York,Gloversville,82,Electric,"Fonda, Johnstown & Gloversville R.R."
1917,New York,Hempstead,41.99,Electric,The New York & Long Island Trac. Co. 
1917,New York,Hooksick Falls,7.5,Electric,Hoosick Fals R.R. Co. 
1917,New York,Hornell,10.9,Electric,Hornell Trac. Co. 
1917,New York,Huntington,19.97,Electric,Huntington R. R. Co.
1917,New York,Ithaca,43.28,Electric,Central New York Southern Railroad Corpn.
1917,New York,Ithaca,11.47,Electric,Ithaca Traction Corpn.
1917,New York,Jamestown,26.73,Electric,Chautauqa
1917,New York,Jamestown,28.694,Electric,Jamestown St. Ry. Co.
1917,New York,Jamestown,40,Electric,"Jamestown, Westfield & Northwestern R. R. Co."
1917,New York,Kingston,8.831,Electric,Kingston Consolidated R. R. Co.
1917,New York,Lewiston,8.5,Electric,Lewiston & Youngstown Frontier Ry. Co.
1917,New York,Middletown,12.84,Electric,The Wallkill Transit Co. 
1917,New York,Mount Vernon,37.285,Electric,Westchester Elec. R. R. Co.
1917,New York,Newburgh,23,Electric,Orange County Traction Co. 
1917,New York,New Paltz,9.27,Electric,"New Paltz, Highland & Poughkeepsie Traction Co."
1917,New York,Borough of Brooklyn,1.6,Electric,Bridge Operating Co. 
1917,New York,Borough of Brooklyn,726.902,Electric,Brooklyn Rapid Transit Co. 
1917,New York,Borough of Brooklyn,6,Electric,Bush Terminal R. R. Co.
1917,New York,Borough of Brooklyn,52.144,Electric,The Coney Island & Brooklyn R. R. Co. 
1917,New York,Borough of Brooklyn,4,Electric,Manhattan Bridge Three-Cent Line.
1917,New York,Borough of Brooklyn,1.36,Electric,The Marine Ry. Co. 
1917,New York,Borough of Brooklyn,3,Electric,Van Brunt St. & Erie Basin R. R. Co.
1917,New York,Borough of The Bronx,2.89,Electric,"Pelham Park & City Island Ry., Inc."
1917,New York,Borough of The Bronx,125.608,Electric,Union Ry. Co.
1917,New York,Borough of Manhattan,31.38,Electric,Belt Line Ry. Corpn.
1917,New York,Borough of Manhattan,3.18,Electric,The Brooklyn & North River R. R. Co.
1917,New York,Borough of Manhattan,19.496,Electric,"Dry Dock, East Broadway & battery R. R. Co. "
1917,New York,Borough of Manhattan,27.613,Electric,"The Forty-Second St., Manhattanville & St. Nicholas Ave. Ry. Co. "
1917,New York,Borough of Manhattan,18.757,Electric,Hudson & Manhattan R. R. Co. 
1917,New York,Borough of Manhattan,167.7,Electric,Interborough Rapid Transit Co.
1917,New York,Borough of Manhattan,22,Electric,Manhattan & Queens Trac. Corpn.
1917,New York,Borough of Manhattan,4.19,Electric,Mid-Crosstown Railway Co.
1917,New York,Borough of Manhattan,255.076,Electric,New York Central R. R. 
1917,New York,Borough of Manhattan,34.596,Electric,New York City Interborough Ry. Co. 
1917,New York,Borough of Manhattan,134,Electric,New York Railways Co. 
1917,New York,Borough of Manhattan,54.31,Electric,"New York, Westchester & Boston Ry. "
1917,New York,Borough of Manhattan,98.55,Electric,Pennsylvania Tunnel & Terminal R. R. Co. 
1917,New York,Borough of Manhattan,24.322,Electric,Second Ave. R. R. Co. 
1917,New York,Borough of Manhattan,35.657,Electric,Third Ave. Ry. Co. 
1917,New York,Borough of Queens,25.84,Electric,Long Island Elec. Ry. Co.
1917,New York,Borough of Queens,217,Electric,The Long Islan R. R. Co.
1917,New York,Borough of Queens,77.15,Electric,New York & Queens County Ry. Co.
1917,New York,Borough of Queens,8.59,Electric,Ocean Elect. Ry. Co.
1917,New York,Borough of Richmond,32,Electric,Richmond Light & R. R. Co.
1917,New York,Borough of Richmond,4,Electric,Southfield Beach R. R. Co. 
1917,New York,Borough of Richmond,28,Electric,Staten Island Midland Ry. Co.
1917,New York,Niagra Falls,14.7,Electric,Niagra Gorge R. R. Co.
1917,New York,Northport,2.74,Electric,The Northport Traction Co.
1917,New York,Ogdensburg,10,Electric,Ogdensburg St. Ry. Co.
1917,New York,Olean,99.3,Electric,Western New York & Penna. Trac. Co. 
1917,New York,Oneida,117.981,Electric,New York State Rys. 
1917,New York,Ossining,2.81,Electric,Hudson River & Eastern Trac. Co.
1917,New York,Oswega,11.14,Electric,"Empire United Rys., Inc."
1917,New York,Patchogue,11.61,Electric,Suffolk Trac. Co.
1917,New York,Peekskill,10.64,Electric,Peekskill Lighting & R. R.
1917,New York,Peekskill,4.354,Electric,Putnam & Westchester Trac. 
1917,New York,Pann Yan,10,Electric,Penn Yan & Lake Shore Ry.
1917,New York,Plattsburgh,7.53,Electric,Plattsburgh Traction Co.
1917,New York,Port Chester,36.016,Electric,New York & Stamford Ry. Co.
1917,New York,Port Jervis,4,Electric,Port Jervis Traction Co. 
1917,New York,Poughkeepsie,18,Electric,Poughkeepsie City & Wappingers Falls Elec. Ry. Co.
1917,New York,Rochester,58.2,Electric,"Buffalo, Lockport & Rochester Ry. Co."
1917,New York,Rochester,40,Electric,Eries R. R. Co.
1917,New York,Rochester,251.3,Electric,New York State Rys. (Rochester Lines)
1917,New York,Rochester,7.25,Electric,Rochester & Maniton R. R. Co. 
1917,New York,Roslyn,38.12,Electric,The New York & North Shore Trac. Co. 
1917,New York,Saranac Lake,7.66,Electric,Paul Smith's Elec. Lt. & Pwr. & R. R. Co.
